"Krasnushkin_DonNaKostylyah" "Kryukov_NaTihomDonu1898" "Kryukov_RechkeLazor1911" "Kryukov_Tatarnik1919" "Kryukov_Vglubine1913" "Kryukov_VojskovojKrugIRossiya1918" "Kryukov_Zyb1909" "Sholokhov_Celina" "Sholokhov_Don1-2" "Sholokhov_Don3-4" "Sholokhov_Sudba"
"свою" 0.0474094141550965 0.0723470025321451 0.0296501284838901 0 0.0502386335091686 0.0686813186813187 0.0635612458004177 0.0670364118639981 0.0493972484681598 0.0467110772584385 0.0635612458004177
"ишо" 0 0 0 0 0 0 0 0.0766819387509043 0.0441422220353768 0.0702770261455787 0
"казак" 0.0270910938029123 0.240060508402118 0.0098833761612967 0 0.0179423691104173 0 0.00454008898574412 0.0217024354955389 0.0830294176379707 0.05176092344854 0
"больше" 0.0474094141550965 0.0953665033378276 0.0494168808064835 0 0.0394732120429181 0.206043956043956 0.036320711885953 0.0670364118639981 0.028377142737028 0.0580732311861668 0.136202669572324
"руку" 0.0338638672536404 0.0164425005754875 0.0296501284838901 0.0595592614651578 0.0215308429325008 0.0686813186813187 0.0136202669572324 0.05449722691102 0.0641113224799521 0.0559691286069578 0.118042313629347
"голос" 0.00677277345072807 0.0723470025321451 0.14825064241945 0.178677784395473 0.0933003193741702 0.274725274725275 0.158903114501044 0.0400289365806607 0.0541267722576645 0.0441861541633878 0.0272405339144647
"говорит" 0.0203183203521842 0.141405504949193 0.217434275548527 0.297796307325789 0.157892848171673 0.274725274725275 0.108962135657859 0.0559440559440559 0.0178670898714621 0.0332448207515013 0.227004449287206
"если" 0.264138164578395 0.0690585024170476 0.0296501284838901 0.0595592614651578 0.0287077905766677 0.206043956043956 0.0726414237719059 0.0631782011092356 0.0446677246786551 0.0315615386881341 0.0817216017433942
"тоже" 0.0812732814087369 0.0723470025321451 0.0691836331290769 0 0.0502386335091686 0 0.07718151275765 0.0573908849770919 0.0246986242340799 0.0597565132495339 0.0635612458004177
"своей" 0.0474094141550965 0.0624815021868526 0.098833761612967 0.0595592614651578 0.0574155811533355 0 0.0590211568146736 0.0655895828309621 0.0488717458248815 0.035769743846552 0.0544810678289294
"около" 0.17609210971893 0.0723470025321451 0.0296501284838901 0.0595592614651578 0.0394732120429181 0.137362637362637 0.036320711885953 0.0308656860380998 0.0425657141055419 0.0673312825346861 0.0454008898574412
"лошадей" 0.0135455469014561 0.0295965010358775 0.0296501284838901 0 0.0179423691104173 0 0.0136202669572324 0.026525198938992 0.0714683594858482 0.0698562056297369 0.0181603559429765
"почти" 0.00677277345072807 0.11838600414351 0.0691836331290769 0.0595592614651578 0.0215308429325008 0 0.0544810678289294 0.0477453580901857 0.0404637035324288 0.0555483080911161 0.0635612458004177
"опять" 0 0.0986550034529251 0.098833761612967 0.0595592614651578 0.061004054975419 0.0686813186813187 0.145282847543812 0.0598022666988184 0.0252241268773582 0.0412404105524953 0.127122491600835
"мой" 0.0135455469014561 0.124963004373705 0.0790670092903736 0.119118522930316 0.111242688484588 0 0.0317806229002088 0.0535326742223294 0.0383616929593156 0.0302990771406088 0.20884409334423
"словно" 0 0.0032885001150975 0.0395335046451868 0 0.0322962643987512 0 0.0681013347861618 0.0443694236797685 0.0630603171933955 0.0500776413851728 0.0454008898574412
"петро" 0 0 0 0 0 0 0 0 0.109830052445164 0.0643855389237936 0
"пока" 0.0270910938029123 0.0526160018415601 0.0395335046451868 0 0.0251193167545843 0 0.0317806229002088 0.0655895828309621 0.0341576718130892 0.0479735388059639 0.0635612458004177
"почему" 0.0406366407043684 0.032885001150975 0.0494168808064835 0 0.0430616858650016 0.206043956043956 0.0317806229002088 0.082469254883048 0.0236476189475233 0.0420820515841788 0.00908017797148824
"старик" 0.0135455469014561 0.0460390016113651 0.0098833761612967 0.119118522930316 0.0681810026195859 0 0.0544810678289294 0.0347238967928623 0.0483462431816032 0.0589148722178504 0.0181603559429765
"нее" 0.00677277345072807 0.0460390016113651 0.0197667523225934 0 0.0322962643987512 0 0.0454008898574412 0.0578731613214372 0.0467697352517683 0.0433445131317042 0.0544810678289294
"этом" 0.0745005079580088 0.0690585024170476 0.0494168808064835 0.0595592614651578 0.0502386335091686 0 0.036320711885953 0.048227634434531 0.0315301585966977 0.0534442055119071 0.0454008898574412
"крикнул" 0 0.032885001150975 0.0098833761612967 0 0.0287077905766677 0 0.036320711885953 0.0294188570050639 0.0777743912051878 0.0467110772584385 0.00908017797148824
"можно" 0.14222824246529 0.101943503568023 0.0395335046451868 0 0.0502386335091686 0 0.0726414237719059 0.0569086086327466 0.0220711110176884 0.0412404105524953 0.036320711885953
"весь" 0.0338638672536404 0.02630800092078 0.0197667523225934 0.119118522930316 0.061004054975419 0.0686813186813187 0.0817216017433942 0.0506390161562575 0.0352086770996458 0.0483943593218057 0.036320711885953
"сторону" 0.0338638672536404 0.0394620013811701 0.0790670092903736 0.0595592614651578 0.0645925287975024 0 0.0817216017433942 0.0289365806607186 0.0583307934038908 0.0450277951950714 0.036320711885953
"ж" 0.00677277345072807 0.0032885001150975 0.0790670092903736 0 0.0358847382208347 0 0.0136202669572324 0.026525198938992 0.079876401778301 0.0467110772584385 0.0181603559429765
"чуть" 0.0135455469014561 0.019731000690585 0.0691836331290769 0 0.0394732120429181 0 0.0544810678289294 0.034241620448517 0.0536012696143862 0.0492360003534892 0.0817216017433942
"видно" 0.0338638672536404 0.0526160018415601 0.0593002569677802 0.0595592614651578 0.0287077905766677 0 0.0726414237719059 0.0409934892693513 0.0383616929593156 0.0504984619010146 0.0454008898574412
"снова" 0.0474094141550965 0.0559045019566576 0.0593002569677802 0.0595592614651578 0.0322962643987512 0 0.0317806229002088 0.0511212925006028 0.0152395766550706 0.0631230773762683 0.0181603559429765
"лукич" 0 0 0.0395335046451868 0 0 0 0.0272405339144647 0.154810706534844 0.000525502643278296 0 0
"молча" 0 0.0164425005754875 0.0296501284838901 0 0.0215308429325008 0 0.0590211568146736 0.0429225946467326 0.0336321691698109 0.0627022568604265 0.00908017797148824
"глаз" 0.0135455469014561 0.019731000690585 0 0.0595592614651578 0.0179423691104173 0 0.036320711885953 0.041958041958042 0.0630603171933955 0.0399779490049699 0.036320711885953
"том" 0.0541821876058246 0.0361735012660725 0.0296501284838901 0 0.0215308429325008 0 0.0454008898574412 0.0462985290571497 0.0383616929593156 0.0488151798376474 0.0454008898574412
"ежели" 0.0203183203521842 0.0394620013811701 0.0593002569677802 0 0.0179423691104173 0 0.0181603559429765 0.082469254883048 0.0168160845849055 0.0391363079732863 0
"люди" 0.0812732814087369 0.032885001150975 0.0494168808064835 0 0.0681810026195859 0.206043956043956 0.0726414237719059 0.0371352785145889 0.0467697352517683 0.0374530259099192 0.00908017797148824
"яков" 0 0 0 0 0 0 0 0.14082469254883 0.00472952378950466 0.00799558980099398 0
"наталья" 0 0 0 0 0 0 0 0.00048227634434531 0.0740958727022397 0.0744852313039965 0
"станицы" 0.203183203521842 0.147982505179388 0.0197667523225934 0 0.0322962643987512 0.0686813186813187 0.0499409788431853 0.00771642150952496 0.0420402114622637 0.0509192824168564 0
"хутора" 0.00677277345072807 0.0526160018415601 0 0.0595592614651578 0 0 0.00908017797148824 0.026525198938992 0.0530757669711079 0.0572315901544832 0.0272405339144647
"другой" 0.0541821876058246 0.0690585024170476 0.0889503854516703 0.119118522930316 0.0430616858650016 0.0686813186813187 0.0590211568146736 0.0366530021702436 0.0394126982458722 0.037873846425761 0.0635612458004177
"нагульнов" 0 0 0 0 0 0 0 0.149987943091391 0 0 0
"рукой" 0.0135455469014561 0.0164425005754875 0.0098833761612967 0 0.0287077905766677 0 0.0227004449287206 0.0337593441041717 0.069366348912735 0.0366113848782356 0.00908017797148824
"нету" 0 0 0 0 0.0107654214662504 0 0 0.0525681215336388 0.0352086770996458 0.0538650260277489 0.0272405339144647
"какие" 0.0474094141550965 0.0559045019566576 0.0296501284838901 0 0.0753579502637528 0 0.0181603559429765 0.0506390161562575 0.0246986242340799 0.0408195900366535 0.0635612458004177
"тобой" 0 0.01315400046039 0.0098833761612967 0.0595592614651578 0.00358847382208347 0 0.0272405339144647 0.0718591753074512 0.0199691004445752 0.0441861541633878 0.0272405339144647
"говорю" 0 0.0559045019566576 0.0889503854516703 0.0595592614651578 0.0430616858650016 0 0.036320711885953 0.068483240897034 0.0178670898714621 0.0286157950772416 0.145282847543812
"головой" 0.00677277345072807 0.00986550034529251 0.0889503854516703 0.0595592614651578 0.0430616858650016 0.0686813186813187 0.0953418687006265 0.0366530021702436 0.0520247616845513 0.0353489233307102 0
"три" 0.0745005079580088 0.0822125028774376 0.0395335046451868 0 0.0645925287975024 0 0.036320711885953 0.0400289365806607 0.0457187299652117 0.0273533335297162 0.0544810678289294
"ведь" 0.0609549610565527 0.0394620013811701 0.0691836331290769 0 0.0897118455520867 0 0.0953418687006265 0.0559440559440559 0.0367851850294807 0.015991179601988 0.0635612458004177
"какая" 0.0135455469014561 0.0164425005754875 0.0494168808064835 0 0.0358847382208347 0 0.0408608008716971 0.0598022666988184 0.0310046559534194 0.035769743846552 0.0544810678289294
"ответил" 0.00677277345072807 0.0032885001150975 0.0296501284838901 0 0.00717694764416694 0.0686813186813187 0.0227004449287206 0.0395466602363154 0.0436167193920985 0.0521817439643818 0.0181603559429765
"тем" 0.0474094141550965 0.111809003913315 0.0296501284838901 0.0595592614651578 0.0394732120429181 0.0686813186813187 0.0181603559429765 0.0462985290571497 0.028377142737028 0.0353489233307102 0.0635612458004177
"всем" 0.0406366407043684 0.0559045019566576 0.0296501284838901 0.0595592614651578 0.0430616858650016 0.137362637362637 0.0499409788431853 0.0429225946467326 0.0299536506668629 0.0399779490049699 0.036320711885953
"вышел" 0.0203183203521842 0.032885001150975 0.0494168808064835 0 0.0251193167545843 0.137362637362637 0.0408608008716971 0.0356884494815529 0.04624423260849 0.0395571284891281 0.0454008898574412
"иван" 0.0406366407043684 0.111809003913315 0 0 0.0717694764416694 0 0.00454008898574412 0.00916325054256089 0.074621375345518 0.0290366155930834 0.036320711885953
"всю" 0.0203183203521842 0.0295965010358775 0.0395335046451868 0 0.0287077905766677 0 0.0272405339144647 0.0540149505666747 0.0273261374504714 0.0374530259099192 0.0908017797148824
"прохор" 0 0 0 0 0 0 0 0 0.0147140740117923 0.111517436698074 0
"хутор" 0 0.01315400046039 0.0494168808064835 0 0.00717694764416694 0 0 0.0323125150711358 0.0415147088189854 0.0568107696386414 0.00908017797148824
"дома" 0.0474094141550965 0.0591930020717551 0.0098833761612967 0 0.0322962643987512 0 0.00454008898574412 0.034241620448517 0.0315301585966977 0.049656820869331 0.0544810678289294
"сердце" 0.00677277345072807 0.0230195008056825 0 0.357355568790947 0.061004054975419 0.274725274725275 0.149822936529556 0.0332770677598264 0.0257496295206365 0.0374530259099192 0.145282847543812
"товарищ" 0 0.01315400046039 0 0 0.00717694764416694 0 0 0.0897034000482276 0.0152395766550706 0.0256700514663491 0.0544810678289294
"шел" 0.00677277345072807 0.00986550034529251 0.0296501284838901 0 0.0143538952883339 0.0686813186813187 0.0454008898574412 0.0308656860380998 0.0651623277665087 0.0302990771406088 0.0454008898574412
"рядом" 0.0135455469014561 0.02630800092078 0.0593002569677802 0.119118522930316 0.061004054975419 0 0.0272405339144647 0.0299011333494092 0.0499227511114381 0.0340864617831849 0.0544810678289294
"мишка" 0 0 0.0098833761612967 0 0 0 0 0.00048227634434531 0.0225966136609667 0.100155282770346 0
"ильинична" 0 0 0 0 0 0 0 0 0.0294281480235846 0.0951054365802442 0
"черт" 0 0.00986550034529251 0.0197667523225934 0 0.0179423691104173 0 0.0272405339144647 0.0520858451892935 0.0289026453803063 0.0412404105524953 0.0454008898574412
"эти" 0.0270910938029123 0.0855010029925351 0.0593002569677802 0 0.061004054975419 0.137362637362637 0.0454008898574412 0.0438871473354232 0.0220711110176884 0.0332448207515013 0.0454008898574412
"очень" 0.0474094141550965 0.0657700023019501 0.098833761612967 0 0.0968887931962536 0.0686813186813187 0.0454008898574412 0.0516035688449482 0.0225966136609667 0.0210410257920894 0.0544810678289294
"щукарь" 0 0 0 0 0 0 0 0.135519652761032 0 0 0
"сказать" 0.0203183203521842 0.0822125028774376 0.0296501284838901 0 0.0466501596870851 0 0.036320711885953 0.0516035688449482 0.0225966136609667 0.0311407181722923 0.0272405339144647
"знаю" 0.00677277345072807 0.0723470025321451 0.0593002569677802 0 0.0430616858650016 0 0.0181603559429765 0.041958041958042 0.0289026453803063 0.035769743846552 0.0544810678289294
"разметнов" 0 0 0 0 0 0 0 0.133590547383651 0 0 0
"жизнь" 0.0203183203521842 0.0361735012660725 0.0296501284838901 0.238237045860631 0.0430616858650016 0 0.0544810678289294 0.034241620448517 0.0378361903160373 0.0340864617831849 0.0635612458004177
"землю" 0.00677277345072807 0.019731000690585 0.0098833761612967 0.0595592614651578 0.0287077905766677 0.0686813186813187 0.0272405339144647 0.0376175548589342 0.0415147088189854 0.0387154874574445 0.0272405339144647
"жизни" 0.0135455469014561 0.101943503568023 0.0395335046451868 0.0595592614651578 0.111242688484588 0.206043956043956 0.0681013347861618 0.0462985290571497 0.0152395766550706 0.0239867694029819 0.0454008898574412
"этой" 0.0609549610565527 0.032885001150975 0.0296501284838901 0.0595592614651578 0.0681810026195859 0.0686813186813187 0.0454008898574412 0.0361707258258982 0.0294281480235846 0.0361905643623938 0.036320711885953
"потому" 0.0270910938029123 0.0986550034529251 0.0197667523225934 0.0595592614651578 0.0502386335091686 0 0.0544810678289294 0.0583554376657825 0.0157650792983489 0.0201993847604058 0.0908017797148824
"оно" 0 0.0427505014962676 0.0098833761612967 0 0.0251193167545843 0.137362637362637 0.00454008898574412 0.0429225946467326 0.0304791533101412 0.0387154874574445 0.0726414237719059
"дона" 0.419911953945141 0.0295965010358775 0 0.0595592614651578 0.00717694764416694 0 0 0.00337593441041717 0.0257496295206365 0.0584940517020086 0.00908017797148824
"макар" 0 0 0 0.238237045860631 0 0 0 0.127320954907162 0 0.000841641031683577 0
"голосом" 0 0.0526160018415601 0.217434275548527 0.178677784395473 0.0897118455520867 0 0.1543630255153 0.0255606462503014 0.0325811638832543 0.0214618463079312 0.0181603559429765
"две" 0.0270910938029123 0.0624815021868526 0.0197667523225934 0 0.0287077905766677 0 0.036320711885953 0.0361707258258982 0.0294281480235846 0.037873846425761 0.0544810678289294
"против" 0.00677277345072807 0.0493275017264626 0.0197667523225934 0 0.0251193167545843 0 0.0454008898574412 0.0380998312032795 0.028377142737028 0.0408195900366535 0.0272405339144647
"руками" 0.0135455469014561 0.0591930020717551 0.0494168808064835 0 0.0322962643987512 0.137362637362637 0.0408608008716971 0.0318302387267905 0.0415147088189854 0.0302990771406088 0.0544810678289294
"такое" 0.00677277345072807 0.0394620013811701 0.0197667523225934 0 0.0394732120429181 0.0686813186813187 0.0227004449287206 0.0520858451892935 0.0257496295206365 0.0328240002356595 0.00908017797148824
"шли" 0.0135455469014561 0.0032885001150975 0 0 0.0107654214662504 0 0.0136202669572324 0.013986013986014 0.0614838092635606 0.0462902567425967 0.0272405339144647
"мать" 0.00677277345072807 0.0526160018415601 0.0197667523225934 0 0.0251193167545843 0.0686813186813187 0.036320711885953 0.0390643838919701 0.0409892061757071 0.0294574361089252 0.0181603559429765
"слова" 0.00677277345072807 0.01315400046039 0.0098833761612967 0 0.0394732120429181 0.0686813186813187 0.0227004449287206 0.0443694236797685 0.0346831744563675 0.0324031797198177 0.0726414237719059
"думал" 0.0203183203521842 0.00986550034529251 0.0197667523225934 0 0.0143538952883339 0 0.0181603559429765 0.0472630817458404 0.0241731215908016 0.0425028721000206 0.036320711885953
"нем" 0.0270910938029123 0.0295965010358775 0.0593002569677802 0.0595592614651578 0.0430616858650016 0 0.0590211568146736 0.0270074752833374 0.0367851850294807 0.0370322053940774 0.0544810678289294
"одной" 0.0270910938029123 0.0591930020717551 0.0889503854516703 0 0.0251193167545843 0.0686813186813187 0.0227004449287206 0.0332770677598264 0.0346831744563675 0.0332448207515013 0.0635612458004177
"собой" 0 0.0394620013811701 0.0296501284838901 0 0.0215308429325008 0 0.036320711885953 0.0318302387267905 0.0409892061757071 0.0374530259099192 0.0272405339144647
"вместе" 0.0203183203521842 0.0394620013811701 0.0197667523225934 0.0595592614651578 0.0394732120429181 0 0.0227004449287206 0.0289365806607186 0.0304791533101412 0.0446069746792296 0.0454008898574412
"своего" 0.00677277345072807 0.0657700023019501 0.0197667523225934 0 0.0358847382208347 0.0686813186813187 0.0227004449287206 0.0323125150711358 0.0299536506668629 0.0391363079732863 0.0635612458004177
"нему" 0 0.02630800092078 0.0098833761612967 0 0 0 0.0408608008716971 0.0352061731372076 0.0425657141055419 0.0366113848782356 0.00908017797148824
"ночь" 0.0338638672536404 0.0164425005754875 0.0296501284838901 0 0.0107654214662504 0 0.0317806229002088 0.0327947914154811 0.0346831744563675 0.0403987695208117 0.0635612458004177
"сколько" 0.0541821876058246 0.0624815021868526 0.0395335046451868 0.0595592614651578 0.0430616858650016 0 0.0590211568146736 0.0477453580901857 0.0168160845849055 0.029878256624767 0.00908017797148824
