Source,Target,Type,Id,Label,timeset,Weight,H no,Doc type,Transaction type,Doc No
3462,29,Directed,2120,,,1,3/646/12,Charter,Quitclaim,1458
3462,3481,Directed,2121,,,1,3/646/12,Charter,Quitclaim,1458
3466,710,Directed,2122,,,1,3/426/2,Charter,Concession,5743
3466,216,Directed,2123,,,2,3/426/2,Charter,Concession,5743
3481,1115,Directed,2124,,,1,2/98/2,Charter,Confirmation,2183
3486,1115,Directed,2125,,,1,2/39/3,Charter,Confirmation,1538
3486,250,Directed,2126,,,1,2/39/2,Charter,Confirmation,1478
3487,29,Directed,2127,,,1,2/57/4,Charter,Concession,1460
3487,3340,Directed,2128,,,1,2/57/4,Charter,Concession,1460
3493,3489,Directed,2129,,,1,2/51/1,Charter,Gift,1461
3493,3496,Directed,2130,,,1,2/51/2,Charter,Gift,1462
3497,41,Directed,2131,,,1,3/21/63,Charter,Renewal,2705
3497,1039,Directed,2132,,,3,3/21/66,Charter,Gift,2831
3497,1115,Directed,2133,,,2,3/21/68,Charter,Gift,2833
3497,216,Directed,2134,,,1,3/21/65,Charter,Confirmation,2830
3504,41,Directed,2135,,,1,2/37/1,Charter,Confirmation,1464
3505,1039,Directed,2136,,,3,3/21/27,Charter,Confirmation,2785
3505,2031,Directed,2137,,,1,3/21/29,Charter,Obligation,2789
3505,4454,Directed,2138,,,1,3/21/32,Charter,Confirmation,2791
3505,1115,Directed,2139,,,7,3/21/28,Charter,Confirmation,2786
3505,6949,Directed,2140,,,1,3/21/32,Charter,Confirmation,2791
3521,7,Directed,2141,,,3,2/40/5,Charter,Confirmation,1470
3521,1115,Directed,2142,,,1,2/40/7,Charter,Confirmation,1522
3522,1039,Directed,2143,,,1,2/52/6,Charter,Renewal,1472
3526,1115,Directed,2144,,,1,2/39/3,Charter,Confirmation,1538
3526,250,Directed,2145,,,1,2/39/2,Charter,Confirmation,1478
3528,250,Directed,2146,,,1,2/52/10,Charter,Resignation,1481
3530,82,Directed,2147,,,1,2/54/1,Charter,Quitclaim,1485
3531,1378,Directed,2148,,,1,2/41/11,Charter,Quitclaim,1499
3531,4873,Directed,2149,,,1,2/73/25,Charter,Gift,2197
3531,4405,Directed,2150,,,1,2/73/26,Charter,Succession,2200
3531,2423,Directed,2151,,,1,2/73/27,Charter,Gift,2203
3550,3549,Directed,2152,,,1,3/410/1,Charter,Wadset,5753
3550,12729,Directed,2153,,,1,3/410/2,Charter,Gift,5738
3561,2157,Directed,2154,,,1,2/51/4,Charter,Grant of property (concedo),1537
3561,186,Directed,2155,,,1,2/79/5,Charter,Confirmation,2231
3561,5114,Directed,2156,,,1,2/79/7,Charter,Gift,2275
3564,448,Directed,2157,,,1,2/74/1,Charter,Gift,2228
3581,710,Directed,2158,,,1,3/439/1,Charter,Obligation,4945
3581,61,Directed,2159,,,1,3/439/1,Charter,Obligation,4945
3585,75,Directed,2160,,,1,2/51/3,Charter,Sale,1501
3591,128,Directed,2161,,,1,3/639/1,Charter,Gift,5645
3644,189,Directed,2162,,,1,2/52/1,Charter,Gift,1518
3644,582,Directed,2163,,,1,2/52/1,Charter,Gift,1518
3645,77,Directed,2164,,,2,3/461/2,Charter,Confirmation,4950
3645,582,Directed,2165,,,2,3/461/1,Charter,Gift,4949
3645,4506,Directed,2166,,,1,3/461/2,Charter,Confirmation,4950
3656,3668,Directed,2167,,,1,2/52/8,Charter,Obligation,1520
3659,77,Directed,2168,,,1,4/32/75,Settlement,Renunciation of claim,3999
3666,77,Directed,2169,,,1,3/496/1,Charter,Gift,5343
3666,710,Directed,2170,,,1,3/496/1,Charter,Gift,5343
3666,582,Directed,2171,,,1,3/496/1,Charter,Gift,5343
3669,77,Directed,2172,,,1,2/58/1,Charter,Gift,1521
3669,710,Directed,2173,,,1,2/58/1,Charter,Gift,1521
3671,77,Directed,2174,,,5,3/499/10,Charter,Sale,5488
3671,582,Directed,2175,,,2,3/499/11,Charter,Gift,5491
3671,4523,Directed,2176,,,1,3/499/9,Charter,Confirmation,5486
3671,418,Directed,2177,,,1,3/499/8,Charter,Gift,5483
3672,11849,Directed,2178,,,1,3/160/1,Charter,Gift,4821
3673,77,Directed,2179,,,1,3/415/1,Charter,Grant of property (concedo),5569
3675,12356,Directed,2180,,,1,3/478/14,Charter,Sale,4978
3675,12373,Directed,2181,,,1,3/478/13,Charter,Sale,4977
3676,77,Directed,2182,,,1,3/498/2,Charter,Quitclaim,5380
3679,2254,Directed,2183,,,1,2/52/9,Charter,Confirmation,1527
3699,16018,Directed,2184,,,1,3/150/6,Charter,Gift,4775
3702,1101,Directed,2185,,,1,4/7/1,Agreement,Quitclaim,4044
3705,1101,Directed,2186,,,1,4/7/1,Agreement,Quitclaim,4044
3713,75,Directed,2187,,,1,3/15/73,Charter,Quitclaim,2516
3714,5872,Directed,2188,,,1,3/15/50,Charter,Confirmation,2488
3714,2254,Directed,2189,,,1,3/15/51,Charter,Gift,2500
3714,5873,Directed,2190,,,1,3/15/50,Charter,Confirmation,2488
3715,2254,Directed,2191,,,2,2/58/2,Charter,Gift,1528
3717,3721,Directed,2192,,,1,2/45/4,Charter,Obligation,1530
3735,2201,Directed,2193,,,1,3/463/4,Charter,Resignation,5104
3766,1039,Directed,2194,,,1,2/64/7,Charter,Confirmation,2279
3766,5137,Directed,2195,,,1,2/64/7,Charter,Confirmation,2279
3769,439,Directed,2196,,,2,3/382/1,Charter,Obligation,5746
3771,1039,Directed,2197,,,1,2/64/7,Charter,Confirmation,2279
3771,5137,Directed,2198,,,1,2/64/7,Charter,Confirmation,2279
3784,189,Directed,2199,,,1,2/84/23,Charter,Confirmation,2321
3784,12080,Directed,2200,,,1,3/461/3,Charter,Confirmation,4962
3784,5441,Directed,2201,,,1,2/84/21,Charter,Lease,2366
3786,7,Directed,2202,,,3,2/97/26,Charter,Confirmation,2185
3786,40,Directed,2203,,,2,2/97/23,Charter,Confirmation,2169
3786,41,Directed,2204,,,2,2/97/20,Charter,Confirmation,2164
3786,49,Directed,2205,,,1,2/97/29,Charter,Concession,2249
3786,128,Directed,2206,,,2,2/97/16,Charter,Confirmation,1547
3786,478,Directed,2207,,,2,2/97/22,Charter,Confirmation,2168
3786,817,Directed,2208,,,1,2/97/19,Charter,Confirmation,2162
3786,2220,Directed,2209,,,1,2/97/23,Charter,Confirmation,2169
3786,3317,Directed,2210,,,1,2/97/26,Charter,Confirmation,2185
3786,710,Directed,2211,,,1,2/97/28,Charter,Concession,2250
3786,5048,Directed,2212,,,2,2/97/27,Charter,Confirmation,2255
3786,2409,Directed,2213,,,1,2/97/24,Charter,Confirmation,2316
3786,4256,Directed,2214,,,1,4/4/15B,Agreement,Quitclaim,4104
3786,4864,Directed,2215,,,1,2/97/30,Charter,Confirmation,2186
3786,4865,Directed,2216,,,1,2/97/30,Charter,Confirmation,2186
3789,128,Directed,2217,,,1,3/436/1,Charter,Gift,5037
3791,128,Directed,2218,,,1,2/99/1,Charter,Confirmation,1549
3793,128,Directed,2219,,,1,3/137/1,Charter,Concession,4579
3893,1214,Directed,2220,,,1,3/510/1,Charter,Gift,5952
3899,858,Directed,2221,,,1,4/4/13,Agreement,Renunciation of claim,4096
3912,216,Directed,2222,,,1,3/452/6,Charter,Gift,5059
3993,14399,Directed,2223,,,1,3/347/1,Charter,Gift,5568
4001,82,Directed,2224,,,1,3/89/2,Charter,Quitclaim,4032
4001,1278,Directed,2225,,,1,3/89/2,Charter,Gift,4032
4022,208,Directed,2226,,,2,3/244/2,Charter,Quitclaim,4771
4036,1957,Directed,2227,,,1,3/646/5,Charter,Sale,5775
4040,41,Directed,2228,,,1,3/42/1,Charter,Quitclaim,4344
4040,131,Directed,2229,,,1,3/42/3,Charter,Gift,4358
4040,1957,Directed,2230,,,1,3/42/2,Charter,Quitclaim,4345
4083,75,Directed,2231,,,3,3/403/8,Charter,Gift,5202
4083,131,Directed,2232,,,1,3/403/1,Charter,Gift,5653
4083,354,Directed,2233,,,2,3/403/3,Charter,Gift,5196
4083,208,Directed,2234,,,1,3/403/4,Charter,Concession,5718
4083,13207,Directed,2235,,,1,3/403/7,Charter,Gift,5201
4151,15853,Directed,2236,,,1,4/26/8,Agreement,Gift (agreement),6039
4166,435,Directed,2237,,,1,3/527/1,Charter,Quitclaim,5949
4185,11687,Directed,2238,,,1,3/272/1,Charter,Quitclaim,4760
4191,278,Directed,2239,,,1,2/86/1,Charter,Confirmation,2278
4196,278,Directed,2240,,,1,2/90/1,Charter,Confirmation,2286
4218,216,Directed,2241,,,1,3/199/1,Charter,Gift,4661
4219,1039,Directed,2242,,,1,2/3/34,Notification,Settlement,1741
4241,9435,Directed,2243,,,1,4/17/1,Agreement,Gift,4251
4245,1039,Directed,2244,,,1,2/75/3,Charter,Obligation,2285
4251,788,Directed,2245,,,1,4/17/2,Agreement,Quitclaim,4252
4251,3290,Directed,2246,,,1,3/637/1,Charter,Sale,5771
4284,7,Directed,2247,,,2,3/350/19,Charter,Gift,5375
4284,127,Directed,2248,,,5,3/350/18,Charter,Concession,5444
4384,75,Directed,2249,,,3,3/589/8,Charter,Confirmation,5277
4384,82,Directed,2250,,,1,3/589/11,Charter,Renewal,4404
4390,278,Directed,2251,,,1,4/32/32,Settlement,Concession,3976
4393,75,Directed,2252,,,1,3/416/17,Charter,Gift,5136
4393,1457,Directed,2253,,,4,3/416/20A,Charter,Gift,6015
4395,4921,Directed,2254,,,1,2/71/10,Charter,Gift,2207
4401,5328,Directed,2255,,,1,2/67/2,Charter,Confirmation,2332
4401,5338,Directed,2256,,,1,2/67/3,Charter/Brieve,Confirmation,2333
4401,3097,Directed,2257,,,1,2/67/4,Charter,Gift,2334
4406,1647,Directed,2258,,,1,3/504/1,Charter,Gift,5471
4410,1039,Directed,2259,,,1,3/106/21,Charter,Gift,3821
4411,127,Directed,2260,,,1,3/540/7,Charter,Gift,5890
4414,41,Directed,2261,,,1,3/274/2,Charter,Gift,4574
4424,127,Directed,2262,,,1,3/523/5,Charter,Confirmation,5884
4425,128,Directed,2263,,,1,3/350/23,Charter,Gift,5280
4425,210,Directed,2264,,,1,3/350/24,Charter,Gift,5353
4427,77,Directed,2265,,,2,3/15/105,Charter,Renewal,2574
4427,82,Directed,2266,,,3,3/15/107,Charter,Quitclaim,2456
4427,131,Directed,2267,,,1,3/15/108,Charter,Gift,2429
4427,2030,Directed,2268,,,1,3/15/107,Charter,Quitclaim,2456
4427,710,Directed,2269,,,2,3/15/104,Charter,Confirmation,2573
4427,582,Directed,2270,,,2,3/15/105,Charter,Renewal,2574
4427,4506,Directed,2271,,,2,3/15/105,Charter,Renewal,2574
4431,2120,Directed,2272,,,1,4/5/2,Agreement,Grant of property (concedo),4040
4435,7,Directed,2273,,,1,3/532/2,Charter,Quitclaim,5825
4435,15179,Directed,2274,,,1,3/532/1,Charter,Gift,5823
4435,246,Directed,2275,,,1,3/532/2,Charter,Quitclaim,5825
4437,75,Directed,2276,,,2,3/109/1,Charter,Gift,4526
4437,710,Directed,2277,,,1,3/109/2,Charter,Gift,4529
4438,75,Directed,2278,,,7,3/443/5,Charter,Gift,5220
4438,4636,Directed,2279,,,1,3/443/7,Charter,Gift,5364
4438,13288,Directed,2280,,,1,3/393/1,Charter,Concession,5223
4454,29,Directed,2281,,,1,3/516/2,Charter,Renewal,5459
4458,77,Directed,2282,,,2,3/107/1,Charter,Quitclaim,4561
4458,582,Directed,2283,,,1,3/107/2,Charter,Gift,4563
4460,710,Directed,2284,,,1,3/491/1,Charter,Gift,5466
4460,216,Directed,2285,,,1,3/491/1,Charter,Gift,5466
4461,216,Directed,2286,,,1,3/11/18,Charter,Confirmation,2428
4464,2142,Directed,2287,,,1,3/184/2,Charter,Quitclaim,4913
4464,2001,Directed,2288,,,1,3/184/2,Charter,Quitclaim,4913
4466,41,Directed,2289,,,3,3/10/10,Charter,Renewal,2404
4466,5552,Directed,2290,,,1,3/10/12,Charter,Gift,2406
4467,760,Directed,2291,,,2,4/16/3B,Agreement,Quitclaim,4224
4467,815,Directed,2292,,,1,4/16/4,Agreement,Quitclaim,4225
4467,838,Directed,2293,,,2,4/16/3A,Agreement,Quitclaim,4218
4467,10441,Directed,2294,,,2,3/90/2,Charter,Confirmation,4390
4467,4468,Directed,2295,,,2,4/16/3B,Agreement,Gift,4224
4467,10445,Directed,2296,,,1,3/90/2,Charter,Confirmation,4390
4509,667,Directed,2297,,,1,3/49/3,Charter,Concession,4316
4512,4681,Directed,2298,,,1,2/94/4,Charter,Grant of property (concedo),2325
4520,77,Directed,2299,,,5,3/488/22,Charter,Renewal,5320
4520,582,Directed,2300,,,1,3/488/22,Charter,Renewal,5320
4520,4506,Directed,2301,,,1,3/488/22,Charter,Renewal,5320
4526,77,Directed,2302,,,1,3/531/1,Charter,Gift,5642
4526,4523,Directed,2303,,,1,3/531/1,Charter,Gift,5642
4532,435,Directed,2304,,,1,2/204/1,Charter,Relaxation,3368
4532,1720,Directed,2305,,,1,2/204/1,Charter,Relaxation,3368
4532,3403,Directed,2306,,,1,2/204/1,Charter,Relaxation,3368
4539,75,Directed,2307,,,1,3/59/1,Charter,Gift,4375
4549,41,Directed,2308,,,1,3/549/5,Charter,Gift,5926
4555,208,Directed,2309,,,3,3/555/1,Charter,Gift,5862
4556,208,Directed,2310,,,4,3/555/2,Charter,Gift,5863
4564,127,Directed,2311,,,1,3/165/7,Charter,Gift,4616
4564,9265,Directed,2312,,,1,3/165/6,Charter,Renewal,5194
4570,278,Directed,2313,,,3,3/17/60,Charter,Gift,2627
4579,788,Directed,2314,,,1,4/15/6,Agreement,Quitclaim,4209
4579,1101,Directed,2315,,,1,3/36/1,Charter,Gift,2640
4585,710,Directed,2316,,,1,3/76/1,Charter,Gift,4419
4585,216,Directed,2317,,,1,3/76/1,Charter,Gift,4419
4587,216,Directed,2318,,,1,3/91/1,Charter,Gift,4421
4589,858,Directed,2319,,,1,3/17/2,Charter,Gift,2641
4589,186,Directed,2320,,,1,3/17/2,Charter,Gift,2641
4589,914,Directed,2321,,,1,3/17/2,Charter,Gift,2641
4589,3584,Directed,2322,,,1,3/17/1,Charter,Grant of property (concedo),2557
4605,75,Directed,2323,,,1,3/350/3,Charter,Gift,4946
4608,8411,Directed,2324,,,1,4/32/66,Settlement,Grant (agreement) (concedo),3950
4609,29,Directed,2325,,,1,3/648/1,Charter,Gift,5706
4618,7,Directed,2326,,,3,4/32/68,Settlement,Concession (agreement),3952
4618,14342,Directed,2327,,,1,3/419/1,Charter,Gift,5855
4620,75,Directed,2328,,,2,3/589/6,Charter,Confirmation,5274
4620,82,Directed,2329,,,2,3/589/4,Charter,Gift,4428
4624,278,Directed,2330,,,1,3/639/3,Charter,Sale,5887
4625,278,Directed,2331,,,1,3/355/2,Charter,Gift,5251
4625,3214,Directed,2332,,,1,3/355/2,Charter,Gift,5251
4636,75,Directed,2333,,,1,3/443/9,Charter,Confirmation,5396
4636,6398,Directed,2334,,,1,3/443/8,Charter,Gift,5365
4640,7,Directed,2335,,,3,3/529/1,Charter,Gift,5819
4640,2116,Directed,2336,,,1,3/135/2,Charter,Gift,6006
4640,15386,Directed,2337,,,1,3/529/4,Charter,Gift,5901
4641,131,Directed,2338,,,1,3/529/5,Charter,Gift,5937
4654,41,Directed,2339,,,1,2/61/2,Charter,Confirmation,2143
4656,41,Directed,2340,,,1,3/386/21,Charter,Renewal,5798
4660,75,Directed,2341,,,1,3/249/1,Charter,Gift,4983
4664,2005,Directed,2342,,,1,3/17/44,Charter,Gift,2808
4664,22707,Directed,2343,,,1,3/17/42,Charter,Gift,2801
4664,6993,Directed,2344,,,1,3/17/43,Charter,Gift,2804
4667,4047,Directed,2345,,,1,3/204/18,Charter,Gift,4589
4681,75,Directed,2346,,,2,3/34/6,Charter,Gift,2672
4681,77,Directed,2347,,,1,3/34/7,Charter,Renewal,2673
4681,710,Directed,2348,,,1,3/34/6,Charter,Gift,2672
4681,186,Directed,2349,,,1,3/34/9,Charter,Quitclaim,2679
4681,914,Directed,2350,,,1,3/34/9,Charter,Quitclaim,2679
4681,1179,Directed,2351,,,1,3/34/9,Charter,Quitclaim,2679
4682,1957,Directed,2352,,,1,3/350/25,Charter,Gift,5356
4704,131,Directed,2353,,,1,3/337/1,Charter,Gift,5159
4709,710,Directed,2354,,,1,3/477/2,Charter,Gift,5081
4709,210,Directed,2355,,,1,3/477/2,Charter,Gift,5081
4710,12225,Directed,2356,,,2,3/226/1,Charter,Obligation,4931
4712,435,Directed,2357,,,1,2/84/15,Charter,Concession,2352
4712,5338,Directed,2358,,,1,2/84/17,Charter,Gift,5032
4712,9412,Directed,2359,,,1,2/84/32,Charter,Gift,5038
4712,12581,Directed,2360,,,1,2/84/19,Charter,Grant of property (concedo),5034
4712,5427,Directed,2361,,,1,2/84/18,Charter,Grant of property (concedo),2354
4712,4302,Directed,2362,,,1,2/84/20,Charter,Grant of property (concedo),2355
4712,5426,Directed,2363,,,1,2/84/16,Charter,Grant of property (concedo),2353
4712,5391,Directed,2364,,,1,2/84/16,Charter,Grant of property (concedo),2353
4728,788,Directed,2365,,,1,4/16/7,Agreement,Quitclaim,4239
4740,1278,Directed,2366,,,1,3/70/1,Charter,Renewal,4022
4743,4745,Directed,2367,,,1,3/20/1,Charter,Gift,3248
4751,208,Directed,2368,,,1,3/553/1,Charter,Renewal,5860
4752,435,Directed,2369,,,1,3/24/2,Charter,Quitclaim,4085
4752,186,Directed,2370,,,1,3/24/2,Charter,Quitclaim,4085
4764,131,Directed,2371,,,2,3/15/108,Charter,Gift,2429
4792,131,Directed,2372,,,1,2/64/14,Charter,Confirmation,2253
4797,5270,Directed,2373,,,2,3/630/8,Charter,Gift,5780
4819,82,Directed,2374,,,1,3/601/1,Charter,Gift,4457
4838,82,Directed,2375,,,1,3/578/5,Charter,Renewal,3787
4862,1115,Directed,2376,,,2,3/646/13,Charter,Quitclaim,5714
4869,1278,Directed,2377,,,1,3/247/1,Charter,Gift,4410
4871,7,Directed,2378,,,1,2/98/1,Charter,Quitclaim,2196
4911,128,Directed,2379,,,1,3/250/6,Charter,Gift,4607
4923,4924,Directed,2380,,,1,2/71/11,Charter,Gift,2208
4923,4957,Directed,2381,,,1,2/71/20,Charter,Gift,2222
4931,10810,Directed,2382,,,2,3/288/1,Charter,Quitclaim,4487
4954,5362,Directed,2383,,,1,2/67/6,Charter,Concession,2336
4959,4961,Directed,2384,,,1,2/71/21,Charter,Concession,2223
4959,4960,Directed,2385,,,1,2/71/21,Charter,Concession,2223
4966,7,Directed,2386,,,1,3/515/1,Charter,Gift,5385
4987,858,Directed,2387,,,2,2/101/2,Charter,Quitclaim,2230
4987,186,Directed,2388,,,1,2/101/1,Charter,Confirmation,2229
5041,131,Directed,2389,,,1,2/72/1,Charter,Quitclaim,2246
5042,131,Directed,2390,,,1,2/72/1,Charter,Quitclaim,2246
5045,131,Directed,2391,,,1,2/97/39,Charter,Obligation,2248
5050,41,Directed,2392,,,2,3/386/9,Charter,Confirmation,5793
5050,127,Directed,2393,,,1,3/386/8,Charter,Confirmation,5614
5051,354,Directed,2394,,,1,3/523/8,Charter,Gift,5936
5051,278,Directed,2395,,,1,3/523/7,Charter,Confirmation,5724
5058,127,Directed,2396,,,1,3/632/5,Charter,Quitclaim,5630
5061,354,Directed,2397,,,1,4/32/39,Settlement,Acknowledgement,3986
5085,3449,Directed,2398,,,1,2/109/2,Charter,Gift,2272
5086,3449,Directed,2399,,,1,3/646/16,Charter,Sale,5751
5098,41,Directed,2400,,,1,3/322/1,Charter,Gift,5002
5113,2918,Directed,2401,,,1,2/109/1,Charter,Grant of property (concedo),2274
5132,5133,Directed,2402,,,1,2/106/1,Charter,Gift,2276
5136,1039,Directed,2403,,,1,2/64/7,Charter,Confirmation,2279
5136,5137,Directed,2404,,,1,2/64/7,Charter,Confirmation,2279
5140,278,Directed,2405,,,1,2/88/1,Charter,Confirmation,2281
5164,5165,Directed,2406,,,1,2/65/1,Charter,Lease,2298
5169,127,Directed,2407,,,1,2/94/6,Charter,Gift,2299
5208,127,Directed,2408,,,1,2/106/3,Charter,Concession,2308
5211,128,Directed,2409,,,1,3/513/1,Charter,Renewal,5305
5230,2234,Directed,2410,,,1,2/106/4,Charter,Gift,2314
5267,710,Directed,2411,,,1,3/630/5,Charter,Gift,5846
5267,5271,Directed,2412,,,1,3/630/5,Charter,Gift,5846
5272,3694,Directed,2413,,,1,2/68/1,Charter,Gift,2323
5277,41,Directed,2414,,,1,3/632/22,Charter,Gift,5803
5282,87,Directed,2415,,,1,2/108/1,Charter,Grant of property (concedo),2324
5297,216,Directed,2416,,,1,3/638/2,Charter,Gift,5781
5304,216,Directed,2417,,,1,3/396/1,Charter,Concession,5603
5312,77,Directed,2418,,,2,3/499/5,Charter,Gift,5467
5312,11642,Directed,2419,,,1,3/499/3,Charter,Gift,5460
5312,710,Directed,2420,,,1,3/499/5,Charter,Gift,5467
5312,22333,Directed,2421,,,1,3/499/1,Charter,Quitclaim,5381
5312,14115,Directed,2422,,,1,3/499/2,Charter,Gift,5394
5324,77,Directed,2423,,,1,3/368/1,Charter,Gift,5155
5328,5338,Directed,2424,,,1,3/290/1,Charter,Sale,4909
5331,5328,Directed,2425,,,2,3/195/1,Charter,Gift,4840
5338,77,Directed,2426,,,2,3/55/2,Charter,Gift,3807
5338,7994,Directed,2427,,,1,3/55/1,Charter,Resignation,3812
5342,75,Directed,2428,,,2,3/438/2,Charter,Quitclaim,5424
5370,2577,Directed,2429,,,1,2/84/27,Charter,Grant of property (concedo),2357
5370,710,Directed,2430,,,1,2/84/28,Charter,Grant of property (concedo),2358
5370,4257,Directed,2431,,,1,2/84/28,Charter,Grant of property (concedo),2358
5370,3665,Directed,2432,,,1,2/84/31,Charter,Grant of property (concedo),2362
5370,5430,Directed,2433,,,1,2/84/28,Charter,Grant of property (concedo),2358
5370,5436,Directed,2434,,,1,2/84/30,Notification,Statement,2361
5370,5435,Directed,2435,,,1,2/84/30,Notification,Statement,2361
5370,5437,Directed,2436,,,1,2/84/30,Notification,Statement,2361
5374,7983,Directed,2437,,,1,3/415/3,Charter,Gift,6035
5375,11797,Directed,2438,,,1,3/210/3,Charter,Gift,4870
5375,11981,Directed,2439,,,1,3/210/1,Charter,Gift,4862
5386,77,Directed,2440,,,1,2/81/1,Notification,Statement,2343
5386,5387,Directed,2441,,,1,2/81/1,Notification,Statement,2343
5388,77,Directed,2442,,,1,3/55/3,Charter,Gift,3804
5390,77,Directed,2443,,,1,3/339/1,Charter,Quitclaim,5126
5390,582,Directed,2444,,,1,3/339/1,Charter,Quitclaim,5126
5390,4506,Directed,2445,,,1,3/339/1,Charter,Quitclaim,5126
5393,75,Directed,2446,,,1,3/85/1,Charter,Gift,4525
5393,131,Directed,2447,,,1,3/632/8,Charter,Gift,5647
5394,4412,Directed,2448,,,1,2/84/1,Charter,Grant of property (concedo),2344
5423,77,Directed,2449,,,2,3/478/2,Charter,Sale,4966
5428,2577,Directed,2450,,,2,2/84/26,Charter,Grant of property (concedo),2418
5473,131,Directed,2451,,,1,4/33/18,Settlement,Resignation,3995
5520,3279,Directed,2452,,,1,3/12/10,Notification,Statement,2390
5543,216,Directed,2453,,,1,3/10/20,Charter,Gift,2644
5557,41,Directed,2454,,,3,3/10/13,Charter,Renewal,2407
5557,5552,Directed,2455,,,1,3/10/16,Charter,Renewal,2410
5601,7,Directed,2456,,,1,3/11/10,Charter,Renewal,2419
5601,216,Directed,2457,,,3,3/11/13,Charter,Gift,2647
5611,127,Directed,2458,,,2,3/206/2,Charter,Gift,4686
5611,11098,Directed,2459,,,1,3/206/1,Charter,Gift,4562
5611,710,Directed,2460,,,1,3/206/3,Charter,Gift,4689
5613,858,Directed,2461,,,1,4/4/13,Agreement,Renunciation of claim,4096
5625,127,Directed,2462,,,1,3/389/9,Charter,Gift,5622
5625,4151,Directed,2463,,,1,3/389/10,Charter,Quitclaim,5981
5634,13076,Directed,2464,,,1,3/350/12,Charter,Gift,5168
5634,13106,Directed,2465,,,1,3/350/13,Charter,Gift,5173
5648,43,Directed,2466,,,1,3/11/23,Charter,Gift,2431
5648,1039,Directed,2467,,,1,3/11/23,Charter,Gift,2431
5648,710,Directed,2468,,,1,3/11/24,Charter,Gift,2545
5648,216,Directed,2469,,,1,3/11/24,Charter,Gift,2545
5665,216,Directed,2470,,,2,3/11/25,Charter,Renewal,2549
5688,29,Directed,2471,,,1,3/398/1,Charter,Sale,5707
5721,2234,Directed,2472,,,1,3/296/7,Charter,Quitclaim,4891
5721,3449,Directed,2473,,,1,3/296/6,Charter,Sale,5923
5748,1171,Directed,2474,,,1,3/11/27,Charter,Grant of property (concedo),2453
5751,82,Directed,2475,,,1,3/15/110,Charter,Gift,2455
5766,82,Directed,2476,,,3,3/533/2,Charter,Gift,4576
5777,82,Directed,2477,,,5,3/15/102,Charter,Renewal,2458
5777,710,Directed,2478,,,2,3/15/97,Charter,Gift,2465
5777,2254,Directed,2479,,,5,3/15/98,Charter,Confirmation,2466
5791,710,Directed,2480,,,1,3/250/3,Charter,Concession,4841
5791,2254,Directed,2481,,,3,3/250/3,Charter,Concession,4841
5798,75,Directed,2482,,,1,3/603/3,Charter,Gift,5295
5798,127,Directed,2483,,,2,3/603/2,Charter,Gift,5511
5803,82,Directed,2484,,,1,3/222/3,Charter,Gift,4143
5803,128,Directed,2485,,,1,3/222/4,Charter,Renewal,4601
5865,75,Directed,2486,,,1,3/14/20,Charter,Relaxation,2485
5865,5866,Directed,2487,,,1,3/14/20,Charter,Relaxation,2485
